Date,Sector,Sym,PctRet
2015-11-27,CMDTY,GC.C,-5.4000000000000005e-05
2015-11-30,CMDTY,GC.C,-0.002156
2015-12-02,CMDTY,GC.C,0.007072
2015-12-02,CMDTY,GC.C,0.001026
2015-12-03,CMDTY,GC.C,0.002464
2015-12-04,CMDTY,GC.C,0.0007440000000000001
2015-12-14,CMDTY,GC.C,-0.005215999999999999
2015-12-14,CMDTY,GC.C,0.000572
2015-12-16,CMDTY,GC.C,-0.002288
2015-12-17,CMDTY,GC.C,0.007051999999999999
2015-12-17,CMDTY,GC.C,-0.00034500000000000004
2015-12-18,CMDTY,GC.C,-0.002124
2015-12-21,CMDTY,GC.C,0.007104000000000001
2015-12-21,CMDTY,GC.C,0.002574
2015-12-29,CMDTY,GC.C,-0.005184
2015-12-29,CMDTY,GC.C,0.000336
2015-12-30,CMDTY,GC.C,0.001073
2016-01-04,CMDTY,GC.C,0.007104000000000001
2016-01-04,CMDTY,GC.C,-0.005094
2016-01-06,CMDTY,GC.C,-0.004437
2016-01-06,CMDTY,GC.C,0.0038399999999999997
2016-01-07,CMDTY,GC.C,-0.004272
2016-01-07,CMDTY,GC.C,0.004848
2016-01-13,CMDTY,GC.C,-0.00043200000000000004
2016-01-14,CMDTY,GC.C,0.007072
2016-01-14,CMDTY,GC.C,-0.0033280000000000002
2016-01-15,CMDTY,GC.C,-0.004914
2016-01-20,CMDTY,GC.C,0.007128
2016-01-20,CMDTY,GC.C,-0.005065999999999999
2016-01-25,CMDTY,GC.C,-0.005148
2016-01-26,CMDTY,GC.C,0.007904000000000001
2016-02-01,CMDTY,GC.C,0.002132
2016-02-03,CMDTY,GC.C,0.007072
2016-02-03,CMDTY,GC.C,-0.002844
2016-02-04,CMDTY,GC.C,-0.0035520000000000005
2016-02-04,CMDTY,GC.C,0.0020239999999999998
2016-02-08,CMDTY,GC.C,-0.0019030000000000002
2016-02-11,CMDTY,GC.C,0.006976
2016-02-11,CMDTY,GC.C,-0.000678
2016-02-18,CMDTY,GC.C,0.002937
2016-02-22,CMDTY,GC.C,-0.0050880000000000005
2016-02-23,CMDTY,GC.C,-0.0008640000000000001
2016-02-24,CMDTY,GC.C,0.0071519999999999995
2016-02-24,CMDTY,GC.C,-0.005076
2016-02-25,CMDTY,GC.C,-0.004554
2016-02-26,CMDTY,GC.C,-0.005044
2016-03-01,CMDTY,GC.C,-0.005094
2016-03-02,CMDTY,GC.C,0.0023539999999999998
2016-03-03,CMDTY,GC.C,0.0034340000000000004
2016-03-04,CMDTY,GC.C,-0.0043289999999999995
2016-03-10,CMDTY,GC.C,0.002484
2016-03-11,CMDTY,GC.C,0.0070799999999999995
2016-04-19,CMDTY,GC.C,0.006940000000000001
2016-04-19,CMDTY,GC.C,-0.000559
2016-04-21,CMDTY,GC.C,0.007084
2016-04-21,CMDTY,GC.C,-0.005152
2016-04-22,CMDTY,GC.C,-0.001695
2016-04-28,CMDTY,GC.C,0.007174
2016-04-28,CMDTY,GC.C,0.002171
2016-04-29,CMDTY,GC.C,0.007174
2016-04-29,CMDTY,GC.C,0.000144
2016-05-06,CMDTY,GC.C,-0.005094
2016-05-09,CMDTY,GC.C,0.007072
2016-05-09,CMDTY,GC.C,0.001905
2016-05-16,CMDTY,GC.C,0.007162999999999999
2016-05-16,CMDTY,GC.C,-0.00496
2016-05-16,CMDTY,GC.C,-0.00036
2016-05-17,CMDTY,GC.C,-0.005162
2016-05-18,CMDTY,GC.C,-0.005215999999999999
2016-05-18,CMDTY,GC.C,-0.005111999999999999
2016-05-19,CMDTY,GC.C,-0.0051259999999999995
2016-05-24,CMDTY,GC.C,0.0070680000000000005
2016-06-01,CMDTY,GC.C,-0.005018
2016-06-08,CMDTY,GC.C,-0.000144
2016-06-16,CMDTY,GC.C,-0.0038880000000000004
2016-06-16,CMDTY,GC.C,0.0070799999999999995
2016-06-16,CMDTY,GC.C,0.000352
2016-06-21,CMDTY,GC.C,0.00288
2016-07-06,CMDTY,GC.C,-0.005094
2016-07-11,CMDTY,GC.C,0.006940000000000001
2016-07-11,CMDTY,GC.C,0.00078
2016-07-12,CMDTY,GC.C,0.007084
2016-07-12,CMDTY,GC.C,0.00023799999999999998
2016-07-14,CMDTY,GC.C,-0.003026
2016-07-20,CMDTY,GC.C,0.007072
2016-07-20,CMDTY,GC.C,0.0009119999999999999
2016-07-21,CMDTY,GC.C,0.003933
2016-07-22,CMDTY,GC.C,-0.001508
2016-07-27,CMDTY,GC.C,0.007104000000000001
2016-07-27,CMDTY,GC.C,-0.004576
2016-07-28,CMDTY,GC.C,-0.001537
2016-07-29,CMDTY,GC.C,-0.005094
2016-07-29,CMDTY,GC.C,0.007146
2016-08-02,CMDTY,GC.C,0.003454
2016-08-04,CMDTY,GC.C,-0.0015119999999999999
2016-08-10,CMDTY,GC.C,-0.003312
2016-08-12,CMDTY,GC.C,-0.005065999999999999
2016-08-16,CMDTY,GC.C,0.007162999999999999
2016-08-19,CMDTY,GC.C,-0.005111999999999999
2016-08-24,CMDTY,GC.C,0.002328
2016-08-26,CMDTY,GC.C,-4.5e-05
2016-09-06,CMDTY,GC.C,0.007128
2016-09-21,CMDTY,GC.C,0.007072
2016-09-21,CMDTY,GC.C,-0.005065999999999999
2016-09-21,CMDTY,GC.C,-0.000182
2016-09-27,CMDTY,GC.C,0.000182
2016-09-30,CMDTY,GC.C,0.007104000000000001
2016-09-30,CMDTY,GC.C,-0.000672
2016-10-04,CMDTY,GC.C,0.007164
2016-10-18,CMDTY,GC.C,-0.005043
2016-10-18,CMDTY,GC.C,-0.0011480000000000001
2016-10-19,CMDTY,GC.C,-0.0029760000000000003
2016-10-24,CMDTY,GC.C,-0.005148
2016-10-25,CMDTY,GC.C,-0.004018
2016-10-25,CMDTY,GC.C,0.007051999999999999
2016-10-25,CMDTY,GC.C,0.004384000000000001
2016-10-26,CMDTY,GC.C,0.007051999999999999
2016-10-26,CMDTY,GC.C,-0.000736
2016-10-27,CMDTY,GC.C,-0.005184
2016-10-28,CMDTY,GC.C,-0.004248
2016-10-28,CMDTY,GC.C,-0.002128
2016-11-01,CMDTY,GC.C,0.007051999999999999
2016-11-01,CMDTY,GC.C,0.007162999999999999
2016-11-02,CMDTY,GC.C,0.007104000000000001
2016-11-02,CMDTY,GC.C,-0.0033659999999999996
2016-11-03,CMDTY,GC.C,-0.005094
2016-11-07,CMDTY,GC.C,-0.000176
2016-11-08,CMDTY,GC.C,-0.00116
2016-11-10,CMDTY,GC.C,0.007111
2016-11-11,CMDTY,GC.C,0.002943
2016-11-22,CMDTY,GC.C,-0.005148
2016-11-23,CMDTY,GC.C,0.006958
2016-11-23,CMDTY,GC.C,-0.000528
2016-11-25,CMDTY,GC.C,-0.005065999999999999
2016-11-30,CMDTY,GC.C,0.006940000000000001
2016-11-30,CMDTY,GC.C,-4.5e-05
2016-12-01,CMDTY,GC.C,-0.005111999999999999
2016-12-05,CMDTY,GC.C,-0.002702
2016-12-09,CMDTY,GC.C,0.002262
2016-12-12,CMDTY,GC.C,-0.001632
2016-12-15,CMDTY,GC.C,0.007084
2016-12-15,CMDTY,GC.C,-0.005094
2016-12-29,CMDTY,GC.C,-0.002046
2017-01-05,CMDTY,GC.C,0.007128
2017-01-05,CMDTY,GC.C,-0.001326
2017-01-11,CMDTY,GC.C,-0.005018
2017-01-11,CMDTY,GC.C,-0.0037619999999999997
2017-01-12,CMDTY,GC.C,-0.005111999999999999
2017-01-12,CMDTY,GC.C,-0.005111999999999999
2017-01-17,CMDTY,GC.C,-0.004032
2017-01-20,CMDTY,GC.C,-0.005111999999999999
2017-01-23,CMDTY,GC.C,-0.005148
2017-01-25,CMDTY,GC.C,-0.0051259999999999995
2017-01-26,CMDTY,GC.C,0.007092
2017-01-26,CMDTY,GC.C,0.007072
2017-01-26,CMDTY,GC.C,-0.00256
2017-01-31,CMDTY,GC.C,-0.001224
2017-02-01,CMDTY,GC.C,-0.005018
2017-02-02,CMDTY,GC.C,-0.004752
2017-02-08,CMDTY,GC.C,-0.005018
2017-02-13,CMDTY,GC.C,-0.005018
2017-02-14,CMDTY,GC.C,-0.005162
2017-02-15,CMDTY,GC.C,-0.005162
2017-02-15,CMDTY,GC.C,0.001034
2017-02-21,CMDTY,GC.C,-0.0034560000000000003
2017-02-21,CMDTY,GC.C,0.000384
2017-02-23,CMDTY,GC.C,0.007056000000000001
2017-02-23,CMDTY,GC.C,0.002523
2017-02-24,CMDTY,GC.C,-0.002268
2017-03-01,CMDTY,GC.C,0.000572
2017-03-02,CMDTY,GC.C,0.007104000000000001
2017-03-02,CMDTY,GC.C,0.002328
2017-03-03,CMDTY,GC.C,-0.000522
2017-03-15,CMDTY,GC.C,0.006940000000000001
2017-03-15,CMDTY,GC.C,-0.00047599999999999997
2017-03-21,CMDTY,GC.C,0.007128
2017-03-21,CMDTY,GC.C,0.00021600000000000002
2017-03-27,CMDTY,GC.C,-0.004002
2017-03-30,CMDTY,GC.C,-0.005043
2017-03-30,CMDTY,GC.C,0.003157
2017-03-31,CMDTY,GC.C,0.007056000000000001
2017-03-31,CMDTY,GC.C,-0.003348
2017-04-03,CMDTY,GC.C,8.2e-05
2017-04-04,CMDTY,GC.C,-0.005184
2017-04-07,CMDTY,GC.C,-0.000684
2017-04-11,CMDTY,GC.C,0.007072
2017-04-11,CMDTY,GC.C,0.003006
2017-04-25,CMDTY,GC.C,0.007162999999999999
2017-04-25,CMDTY,GC.C,0.000264
2017-05-01,CMDTY,GC.C,-0.005043
2017-05-01,CMDTY,GC.C,-0.0009460000000000001
2017-05-03,CMDTY,GC.C,0.001024
2017-05-04,CMDTY,GC.C,-0.005111999999999999
2017-05-15,CMDTY,GC.C,-0.003198
2017-05-17,CMDTY,GC.C,0.007104000000000001
2017-05-17,CMDTY,GC.C,0.000512
2017-05-18,CMDTY,GC.C,-0.00016
2017-05-26,CMDTY,GC.C,0.002568
2017-05-30,CMDTY,GC.C,0.007051999999999999
2017-05-30,CMDTY,GC.C,-0.005056000000000001
2017-05-31,CMDTY,GC.C,0.007051999999999999
2017-05-31,CMDTY,GC.C,-0.001118
2017-06-01,CMDTY,GC.C,-0.005043
2017-06-02,CMDTY,GC.C,0.0047740000000000005
2017-06-06,CMDTY,GC.C,0.007092
2017-06-06,CMDTY,GC.C,0.000182
2017-06-08,CMDTY,GC.C,-0.0051259999999999995
2017-06-09,CMDTY,GC.C,-0.003256
2017-06-14,CMDTY,GC.C,-0.005018
2017-06-15,CMDTY,GC.C,0.0007830000000000001
2017-06-23,CMDTY,GC.C,-0.003744
2017-06-26,CMDTY,GC.C,-0.005065999999999999
2017-06-27,CMDTY,GC.C,-0.005215999999999999
2017-06-29,CMDTY,GC.C,0.007051999999999999
2017-06-29,CMDTY,GC.C,-0.005162
2017-07-03,CMDTY,GC.C,0.006940000000000001
2017-07-07,CMDTY,GC.C,-0.000414
2017-07-12,CMDTY,GC.C,-0.005696
2017-07-14,CMDTY,GC.C,-0.00116
2017-07-18,CMDTY,GC.C,-0.00041600000000000003
2017-07-20,CMDTY,GC.C,-0.004896
2017-07-28,CMDTY,GC.C,0.007092
2017-07-28,CMDTY,GC.C,0.0009279999999999999
2017-08-01,CMDTY,GC.C,-0.005056000000000001
2017-08-03,CMDTY,GC.C,0.002624
2017-08-04,CMDTY,GC.C,0.007092
2017-08-04,CMDTY,GC.C,-0.0022660000000000002
2017-08-08,CMDTY,GC.C,-0.005184
2017-08-08,CMDTY,GC.C,-0.005162
2017-08-09,CMDTY,GC.C,0.007051999999999999
2017-08-09,CMDTY,GC.C,0.002088
2017-08-10,CMDTY,GC.C,0.002232
2017-08-16,CMDTY,GC.C,0.000768
2017-08-18,CMDTY,GC.C,-0.005018
2017-08-18,CMDTY,GC.C,-0.001936
2017-09-13,CMDTY,GC.C,0.0008880000000000001
2017-09-18,CMDTY,GC.C,0.007092
2017-09-18,CMDTY,GC.C,0.001363
2017-09-20,CMDTY,GC.C,0.007128
2017-09-26,CMDTY,GC.C,0.007162999999999999
2017-09-26,CMDTY,GC.C,-0.000437
2017-09-27,CMDTY,GC.C,-0.005162
2017-09-27,CMDTY,GC.C,-0.000667
2017-10-06,CMDTY,GC.C,-0.005215999999999999
2017-10-06,CMDTY,GC.C,0.0007019999999999999
2017-10-10,CMDTY,GC.C,-0.005148
2017-10-10,CMDTY,GC.C,-0.004248
2017-10-17,CMDTY,GC.C,-0.002552
2017-10-18,CMDTY,GC.C,-0.0028079999999999997
2017-10-19,CMDTY,GC.C,-0.003136
2017-10-19,CMDTY,GC.C,-0.0026780000000000003
2017-10-20,CMDTY,GC.C,0.0022329999999999997
2017-10-24,CMDTY,GC.C,-0.005148
2017-10-25,CMDTY,GC.C,-0.005043
2017-10-26,CMDTY,GC.C,0.007092
2017-10-30,CMDTY,GC.C,-0.0017280000000000002
2017-10-31,CMDTY,GC.C,-0.005148
2017-11-01,CMDTY,GC.C,0.007051999999999999
2017-11-01,CMDTY,GC.C,-0.005162
2017-11-02,CMDTY,GC.C,-0.005148
2017-11-03,CMDTY,GC.C,-0.0028079999999999997
2017-11-06,CMDTY,GC.C,0.000814
2017-11-08,CMDTY,GC.C,-0.003708
2017-11-10,CMDTY,GC.C,0.000493
2017-11-14,CMDTY,GC.C,-0.000468
2017-11-15,CMDTY,GC.C,-0.002173
2017-11-15,CMDTY,GC.C,0.002784
2017-11-17,CMDTY,GC.C,0.007051999999999999
2017-11-17,CMDTY,GC.C,0.000323
2017-11-22,CMDTY,GC.C,0.007051999999999999
2017-11-27,CMDTY,GC.C,0.007051999999999999
2017-11-27,CMDTY,GC.C,-0.005162
2017-11-29,CMDTY,GC.C,0.0007019999999999999
2017-11-30,CMDTY,GC.C,-0.005248
2017-11-30,CMDTY,GC.C,-0.001972
2017-12-01,CMDTY,GC.C,-0.00496
2017-12-05,CMDTY,GC.C,0.007162999999999999
2017-12-05,CMDTY,GC.C,-0.003312
2017-12-07,CMDTY,GC.C,0.007423999999999999
2017-12-18,CMDTY,GC.C,-0.0018559999999999998
2017-12-22,CMDTY,GC.C,0.007056000000000001
2017-12-22,CMDTY,GC.C,-0.000736
2017-12-29,CMDTY,GC.C,-0.0028420000000000003
2018-01-04,CMDTY,GC.C,0.007072
2018-01-09,CMDTY,GC.C,-0.002628
2018-01-10,CMDTY,GC.C,0.007051999999999999
2018-01-11,CMDTY,GC.C,-0.0030239999999999998
2018-01-12,CMDTY,GC.C,-0.005056000000000001
2018-01-23,CMDTY,GC.C,0.007056000000000001
2018-01-24,CMDTY,GC.C,0.007092
2018-01-24,CMDTY,GC.C,0.007072
2018-01-24,CMDTY,GC.C,0.000204
2018-01-25,CMDTY,GC.C,-0.001888
2018-01-29,CMDTY,GC.C,-0.005111999999999999
2018-01-30,CMDTY,GC.C,-0.005018
2018-02-02,CMDTY,GC.C,0.007084
2018-02-02,CMDTY,GC.C,-0.005065999999999999
2018-02-02,CMDTY,GC.C,0.00037400000000000004
2018-02-06,CMDTY,GC.C,0.007104000000000001
2018-02-06,CMDTY,GC.C,0.007128
2018-02-06,CMDTY,GC.C,0.004806
2018-02-07,CMDTY,GC.C,-0.005162
2018-02-07,CMDTY,GC.C,0.007162999999999999
2018-02-07,CMDTY,GC.C,-0.000684
2014-01-03,CMDTY,HG.C,0.0005985000000000001
2014-01-06,CMDTY,HG.C,-0.0050255000000000005
2014-01-06,CMDTY,HG.C,-0.000138
2014-01-09,CMDTY,HG.C,0.00711975
2014-01-09,CMDTY,HG.C,0.00064975
2014-01-10,CMDTY,HG.C,0.0024505
2014-01-13,CMDTY,HG.C,-0.0047995
2014-01-15,CMDTY,HG.C,-8.7e-05
2014-01-16,CMDTY,HG.C,-0.002014
2014-01-17,CMDTY,HG.C,-0.004738
2014-01-21,CMDTY,HG.C,-0.001596
2014-01-21,CMDTY,HG.C,0.00012350000000000002
2014-01-22,CMDTY,HG.C,-0.005313
2014-01-22,CMDTY,HG.C,0.0010119999999999999
2014-01-23,CMDTY,HG.C,-0.00480225
2014-01-23,CMDTY,HG.C,0.00133125
2014-01-24,CMDTY,HG.C,-0.00011399999999999999
2014-01-30,CMDTY,HG.C,-0.00525525
2014-01-31,CMDTY,HG.C,-0.005313
2014-01-31,CMDTY,HG.C,0.0035995
2014-02-10,CMDTY,HG.C,0.0005985000000000001
2014-02-12,CMDTY,HG.C,0.0070495
2014-02-12,CMDTY,HG.C,-0.00011399999999999999
2014-02-13,CMDTY,HG.C,-0.0051015
2014-02-13,CMDTY,HG.C,-0.00011399999999999999
2014-02-24,CMDTY,HG.C,0.00711975
2014-02-24,CMDTY,HG.C,-0.005075
2014-02-25,CMDTY,HG.C,-0.005162
2014-02-26,CMDTY,HG.C,0.0002755
2014-03-03,CMDTY,HG.C,-0.003914
2014-03-04,CMDTY,HG.C,0.0019635
2014-03-07,CMDTY,HG.C,0.00715575
2014-03-07,CMDTY,HG.C,0.006958
2014-03-11,CMDTY,HG.C,0.00150475
2014-03-19,CMDTY,HG.C,0.0070495
2014-03-19,CMDTY,HG.C,-0.0051164999999999995
2014-03-19,CMDTY,HG.C,0.00012350000000000002
2014-03-20,CMDTY,HG.C,0.007162999999999999
2014-03-20,CMDTY,HG.C,-0.0050445
2014-03-20,CMDTY,HG.C,-0.001957
2014-03-21,CMDTY,HG.C,-0.005075
2014-03-25,CMDTY,HG.C,0.007162999999999999
2014-03-25,CMDTY,HG.C,-6.9e-05
2014-03-28,CMDTY,HG.C,0.007011
2014-03-28,CMDTY,HG.C,-0.00044950000000000003
2014-04-02,CMDTY,HG.C,-0.0051015
2014-04-04,CMDTY,HG.C,0.0070495
2014-04-04,CMDTY,HG.C,-0.00071775
2014-04-07,CMDTY,HG.C,0.007162999999999999
2014-04-07,CMDTY,HG.C,-5.6999999999999996e-05
2014-04-09,CMDTY,HG.C,-0.005162
2014-04-11,CMDTY,HG.C,-0.004389
2014-04-24,CMDTY,HG.C,0.007011
2014-04-24,CMDTY,HG.C,0.007162999999999999
2014-04-24,CMDTY,HG.C,0.00059325
2014-04-30,CMDTY,HG.C,0.004850999999999999
2014-05-02,CMDTY,HG.C,-0.00050025
2014-05-07,CMDTY,HG.C,-0.00525525
2014-05-08,CMDTY,HG.C,-0.001064
2014-05-09,CMDTY,HG.C,0.0030245000000000003
2014-05-12,CMDTY,HG.C,0.00033075
2014-05-20,CMDTY,HG.C,0.006954000000000001
2014-05-20,CMDTY,HG.C,0.0070495
2014-05-21,CMDTY,HG.C,-0.003399
2014-05-22,CMDTY,HG.C,-0.0050255000000000005
2014-05-29,CMDTY,HG.C,0.0001495
2014-05-30,CMDTY,HG.C,-0.0051585
2014-05-30,CMDTY,HG.C,-0.0051585
2014-05-30,CMDTY,HG.C,0.006954000000000001
2014-05-30,CMDTY,HG.C,0.0008359999999999999
2014-06-02,CMDTY,HG.C,-0.003914
2014-06-02,CMDTY,HG.C,-0.00011399999999999999
2014-06-03,CMDTY,HG.C,-0.002964
2014-06-04,CMDTY,HG.C,0.0010005
2014-06-06,CMDTY,HG.C,-0.00510025
2014-06-12,CMDTY,HG.C,0.0018745
2014-06-16,CMDTY,HG.C,-0.0027265
2014-06-17,CMDTY,HG.C,-0.0051585
2014-06-17,CMDTY,HG.C,-0.00195225
2014-06-18,CMDTY,HG.C,-0.0051585
2014-06-19,CMDTY,HG.C,-0.00408975
2014-06-19,CMDTY,HG.C,-0.0010005
2014-06-20,CMDTY,HG.C,0.0070495
2014-06-20,CMDTY,HG.C,-0.00026825
2014-06-23,CMDTY,HG.C,-0.0051015
2014-06-30,CMDTY,HG.C,0.0070495
2014-06-30,CMDTY,HG.C,0.0003135
2014-07-02,CMDTY,HG.C,0.007162999999999999
2014-07-10,CMDTY,HG.C,-0.0051585
2014-07-10,CMDTY,HG.C,-0.0051585
2014-07-10,CMDTY,HG.C,0.0070495
2014-07-11,CMDTY,HG.C,-0.0051585
2014-07-14,CMDTY,HG.C,0.007011
2014-07-14,CMDTY,HG.C,-0.005162
2014-07-14,CMDTY,HG.C,-0.0011745
2014-07-15,CMDTY,HG.C,-0.0051015
2014-07-16,CMDTY,HG.C,0.00051975
2014-07-18,CMDTY,HG.C,-0.0036765
2014-07-24,CMDTY,HG.C,0.007162999999999999
2014-07-25,CMDTY,HG.C,-0.0008265000000000001
2014-07-29,CMDTY,HG.C,0.0008359999999999999
2014-08-01,CMDTY,HG.C,-0.00484275
2014-08-01,CMDTY,HG.C,-0.0013365
2014-08-04,CMDTY,HG.C,0.006954000000000001
2014-08-04,CMDTY,HG.C,0.00081925
2014-08-05,CMDTY,HG.C,0.0044385
2014-08-06,CMDTY,HG.C,-0.0029865
2014-08-11,CMDTY,HG.C,0.00190575
2014-08-13,CMDTY,HG.C,0.0011385
2014-08-20,CMDTY,HG.C,0.0070495
2014-08-22,CMDTY,HG.C,-0.001064
2014-08-28,CMDTY,HG.C,-0.005313
2014-08-28,CMDTY,HG.C,0.0070495
2014-08-28,CMDTY,HG.C,7.475e-05
2014-09-03,CMDTY,HG.C,-0.005313
2014-09-03,CMDTY,HG.C,-0.00035150000000000003
2014-09-05,CMDTY,HG.C,0.0019665
2014-09-08,CMDTY,HG.C,-0.0050490000000000005
2014-09-08,CMDTY,HG.C,-0.0050490000000000005
2014-09-09,CMDTY,HG.C,0.00711975
2014-09-09,CMDTY,HG.C,-0.000348
2014-09-11,CMDTY,HG.C,-0.005162
2014-09-29,CMDTY,HG.C,0.0070495
2014-09-30,CMDTY,HG.C,0.007011
2014-10-02,CMDTY,HG.C,0.006954000000000001
2014-10-02,CMDTY,HG.C,0.0070495
2014-10-02,CMDTY,HG.C,-0.0021615
2014-10-06,CMDTY,HG.C,0.0070495
2014-10-06,CMDTY,HG.C,-0.004389
2014-10-06,CMDTY,HG.C,0.000638
2014-10-08,CMDTY,HG.C,-0.0046365
2014-10-09,CMDTY,HG.C,-0.00337725
2014-10-10,CMDTY,HG.C,-0.0032015
2014-10-14,CMDTY,HG.C,-0.0050255000000000005
2014-10-14,CMDTY,HG.C,0.007011
2014-10-14,CMDTY,HG.C,-0.0034755000000000003
2014-10-15,CMDTY,HG.C,0.00695625
2014-10-16,CMDTY,HG.C,-0.00491925
2014-10-17,CMDTY,HG.C,-0.00085625
2014-10-23,CMDTY,HG.C,-0.0051015
2014-10-27,CMDTY,HG.C,-0.0050490000000000005
2014-10-30,CMDTY,HG.C,-0.005162
2014-10-31,CMDTY,HG.C,-0.0051015
2014-10-31,CMDTY,HG.C,-0.0008119999999999999
2014-11-03,CMDTY,HG.C,0.007011
2014-11-03,CMDTY,HG.C,-0.0050490000000000005
2014-11-04,CMDTY,HG.C,-0.00136275
2014-11-05,CMDTY,HG.C,-0.00389325
2014-11-13,CMDTY,HG.C,-0.0051015
2014-11-13,CMDTY,HG.C,0.00711975
2014-11-17,CMDTY,HG.C,-0.0038755000000000005
2014-11-19,CMDTY,HG.C,-0.00445
2014-11-19,CMDTY,HG.C,-0.00241875
2014-11-20,CMDTY,HG.C,-0.0051015
2014-11-21,CMDTY,HG.C,-0.0028875
2014-11-30,CMDTY,HG.C,0.0061424999999999995
2014-12-10,CMDTY,HG.C,0.0015869999999999999
2014-12-11,CMDTY,HG.C,-0.0051015
2014-12-16,CMDTY,HG.C,-0.003588
2014-12-17,CMDTY,HG.C,-0.0051015
2014-12-17,CMDTY,HG.C,-0.0051015
2014-12-17,CMDTY,HG.C,-0.00280025
2014-12-19,CMDTY,HG.C,-0.00491875
2014-12-26,CMDTY,HG.C,0.00154425
2015-01-05,CMDTY,HG.C,-0.0050445
2015-01-13,CMDTY,HG.C,0.006952
2015-01-21,CMDTY,HG.C,-0.00220125
2015-01-22,CMDTY,HG.C,-0.005162
2015-01-23,CMDTY,HG.C,0.007162999999999999
2015-01-23,CMDTY,HG.C,0.00715575
2015-01-23,CMDTY,HG.C,0.000552
2015-01-26,CMDTY,HG.C,0.006958
2015-01-26,CMDTY,HG.C,0.00099825
2015-01-27,CMDTY,HG.C,-0.0002325
2015-01-30,CMDTY,HG.C,0.00582475
2015-02-02,CMDTY,HG.C,-0.005162
2015-02-02,CMDTY,HG.C,-0.005162
2015-02-03,CMDTY,HG.C,-0.0043289999999999995
2015-02-03,CMDTY,HG.C,0.00211125
2015-02-10,CMDTY,HG.C,-0.005075
2015-02-10,CMDTY,HG.C,-0.005075
2015-02-11,CMDTY,HG.C,-0.00525525
2015-02-11,CMDTY,HG.C,-0.00030525
2015-02-12,CMDTY,HG.C,0.007162999999999999
2015-02-12,CMDTY,HG.C,-0.0015164999999999998
2015-02-13,CMDTY,HG.C,-0.00525525
2015-02-13,CMDTY,HG.C,0.00010725
2015-02-17,CMDTY,HG.C,0.00711975
2015-02-17,CMDTY,HG.C,-0.00518175
2015-02-18,CMDTY,HG.C,-0.00518175
2015-02-19,CMDTY,HG.C,-0.0013015000000000001
2015-02-20,CMDTY,HG.C,-0.0050490000000000005
2015-02-23,CMDTY,HG.C,-0.0046365
2015-02-24,CMDTY,HG.C,0.007011
2015-02-24,CMDTY,HG.C,0.007162999999999999
2015-02-24,CMDTY,HG.C,-0.002667
2015-02-26,CMDTY,HG.C,-0.0050445
2015-03-06,CMDTY,HG.C,0.002376
2015-03-19,CMDTY,HG.C,-0.0050255000000000005
2015-03-19,CMDTY,HG.C,-0.00011399999999999999
2015-03-20,CMDTY,HG.C,0.00711975
2015-03-20,CMDTY,HG.C,0.006952
2015-03-20,CMDTY,HG.C,-3.6e-05
2015-04-06,CMDTY,HG.C,0.00698625
2015-04-06,CMDTY,HG.C,0.00017325
2015-04-07,CMDTY,HG.C,-0.00366275
2015-04-10,CMDTY,HG.C,-0.005075
2015-04-14,CMDTY,HG.C,-0.005162
2015-04-15,CMDTY,HG.C,0.00711975
2015-04-16,CMDTY,HG.C,0.007162999999999999
2015-04-16,CMDTY,HG.C,0.0005059999999999999
2015-04-20,CMDTY,HG.C,0.0021455
2015-04-24,CMDTY,HG.C,-0.0031445
2015-04-30,CMDTY,HG.C,0.00715575
2015-04-30,CMDTY,HG.C,4.875e-05
2015-05-11,CMDTY,HG.C,-0.0050255000000000005
2015-05-12,CMDTY,HG.C,0.0070495
2015-05-12,CMDTY,HG.C,-0.0050490000000000005
2015-05-12,CMDTY,HG.C,-0.0050490000000000005
2015-05-13,CMDTY,HG.C,-0.0050255000000000005
2015-05-14,CMDTY,HG.C,-0.0050255000000000005
2015-05-15,CMDTY,HG.C,-0.005313
2015-05-15,CMDTY,HG.C,-0.0010005
2015-05-18,CMDTY,HG.C,0.007011
2015-05-18,CMDTY,HG.C,-0.00135575
2015-05-19,CMDTY,HG.C,0.00695625
2015-05-19,CMDTY,HG.C,0.0018585000000000001
2015-05-26,CMDTY,HG.C,0.00408175
2015-05-29,CMDTY,HG.C,0.007011
2015-05-29,CMDTY,HG.C,0.00101875
2015-06-04,CMDTY,HG.C,0.0070495
2015-06-04,CMDTY,HG.C,-0.00525525
2015-06-04,CMDTY,HG.C,-0.00135575
2015-06-09,CMDTY,HG.C,-0.0050255000000000005
2015-06-09,CMDTY,HG.C,-0.0051015
2015-06-10,CMDTY,HG.C,-0.005162
2015-06-11,CMDTY,HG.C,0.0071185
2015-06-11,CMDTY,HG.C,-0.0005480000000000001
2015-06-15,CMDTY,HG.C,-0.0029865
2015-06-19,CMDTY,HG.C,0.00081925
2015-06-23,CMDTY,HG.C,-0.00273125
2015-06-24,CMDTY,HG.C,0.0070495
2015-06-24,CMDTY,HG.C,-0.0050490000000000005
2015-06-25,CMDTY,HG.C,-0.0015755
2015-06-29,CMDTY,HG.C,-0.0051015
2015-06-30,CMDTY,HG.C,-0.00525525
2015-06-30,CMDTY,HG.C,-0.005162
2015-07-05,CMDTY,HG.C,0.0070495
2015-07-07,CMDTY,HG.C,0.00695625
2015-07-07,CMDTY,HG.C,0.0070680000000000005
